,pressure,temperature,wind_speed,roughness_length,temperature,wind_speed
2017-11-14 08:00:00+01:00,99112.6,284.15,5.51265,0.15,284.09,8.46265
2017-11-14 09:00:00+01:00,99098.1,284.42,5.73053,0.15,284.36,7.900530000000001
2017-11-14 10:00:00+01:00,99080.8,284.62,6.01658,0.15,284.55,8.766580000000001
2017-11-14 11:00:00+01:00,99060.4,285.08,6.13265,0.15,285.05,8.97265
2017-11-14 12:00:00+01:00,99048.4,285.7,6.30957,0.15,285.63,8.50957
2017-11-14 13:00:00+01:00,99039.4,285.77,6.37754,0.15,285.74,8.72754
2017-11-14 14:00:00+01:00,99049.2,285.49,6.51703,0.15,285.44,9.477030000000001
2017-11-14 15:00:00+01:00,99093.1,285.01,6.09694,0.15,284.95,9.10694
2017-11-14 16:00:00+01:00,99152.0,284.49,5.88379,0.15,284.44,8.84379
2017-11-14 17:00:00+01:00,99206.8,284.15,5.478,0.15,284.09,8.097999999999999
2017-11-14 18:00:00+01:00,99268.7,283.81,5.02758,0.15,283.78,7.66758
2017-11-14 19:00:00+01:00,99327.5,283.46,5.24786,0.15,283.41,8.34786
2017-11-14 20:00:00+01:00,99377.0,283.08,5.31414,0.15,283.06,7.45414
2017-11-14 21:00:00+01:00,99423.5,282.93,4.85112,0.15,282.87,7.23112
2017-11-14 22:00:00+01:00,99475.7,283.1,4.57964,0.15,283.06,6.8296399999999995
2017-11-14 23:00:00+01:00,99547.8,283.19,4.24739,0.15,283.15,6.617389999999999
2017-11-15 00:00:00+01:00,99632.1,283.27,3.8984699999999997,0.15,283.21,6.37847
2017-11-15 01:00:00+01:00,99703.6,283.29,3.3988099999999997,0.15,283.26,5.95881
2017-11-15 02:00:00+01:00,99756.9,283.24,2.76302,0.15,283.2,5.69302
2017-11-15 03:00:00+01:00,99814.9,283.23,2.25547,0.15,283.2,4.76547
2017-11-15 04:00:00+01:00,99879.6,283.22,1.88252,0.15,283.16,4.11252
2017-11-15 05:00:00+01:00,99938.4,283.02,1.8820599999999998,0.15,282.99,4.65206
2017-11-15 06:00:00+01:00,99987.2,282.76,1.81867,0.15,282.7,4.85867
2017-11-15 07:00:00+01:00,100029.0,282.54,1.61612,0.15,282.46,4.18612
2017-11-15 08:00:00+01:00,100056.0,282.46,1.44593,0.15,282.39,4.42593
2017-11-15 09:00:00+01:00,100082.0,282.48,1.52429,0.15,282.44,3.8942900000000003
2017-11-15 10:00:00+01:00,100106.0,282.56,1.80699,0.15,282.53,4.09699
2017-11-15 11:00:00+01:00,100138.0,282.56,1.89858,0.15,282.51,4.7485800000000005
2017-11-15 12:00:00+01:00,100174.0,282.47,2.10141,0.15,282.4,4.91141
2017-11-15 13:00:00+01:00,100219.0,282.33,2.31392,0.15,282.29,5.153919999999999
2017-11-15 14:00:00+01:00,100270.0,282.12,2.41661,0.15,282.08,4.81661
2017-11-15 15:00:00+01:00,100288.0,281.81,2.56295,0.15,281.76,5.17295
2017-11-15 16:00:00+01:00,100277.0,281.5,2.82997,0.15,281.43,5.6999699999999995
2017-11-15 17:00:00+01:00,100272.0,281.29,3.03023,0.15,281.24,6.05023
2017-11-15 18:00:00+01:00,100273.0,281.09,3.3355900000000003,0.15,281.04,5.6355900000000005
2017-11-15 19:00:00+01:00,100278.0,280.89,3.6091800000000003,0.15,280.84,6.549180000000001
2017-11-15 20:00:00+01:00,100268.0,280.67,3.9617199999999997,0.15,280.62,6.181719999999999
2017-11-15 21:00:00+01:00,100264.0,280.42,4.49615,0.15,280.34,7.62615
2017-11-15 22:00:00+01:00,100267.0,280.14,5.09446,0.15,280.11,7.8944600000000005
2017-11-15 23:00:00+01:00,100292.0,279.85,5.40313,0.15,279.83,8.45313
2017-11-16 00:00:00+01:00,100315.0,279.5,5.6140300000000005,0.15,279.44,8.214030000000001
2017-11-16 01:00:00+01:00,100318.0,279.2,5.766380000000001,0.15,279.16,8.06638
2017-11-16 02:00:00+01:00,100333.0,278.99,5.75698,0.15,278.94,8.75698
2017-11-16 03:00:00+01:00,100335.0,278.82,5.81646,0.15,278.76,8.41646
2017-11-16 04:00:00+01:00,100340.0,278.7,5.87496,0.15,278.67,8.41496
2017-11-16 05:00:00+01:00,100344.0,278.59,5.92427,0.15,278.52,9.04427
2017-11-16 06:00:00+01:00,100355.0,278.48,6.10395,0.15,278.4,8.93395
2017-11-16 07:00:00+01:00,100380.0,278.35,6.2371300000000005,0.15,278.29,9.127130000000001
2017-11-16 08:00:00+01:00,100398.0,278.22,6.33459,0.15,278.14,8.87459
2017-11-16 09:00:00+01:00,100418.0,278.14,6.16146,0.15,278.11,8.781460000000001
2017-11-16 10:00:00+01:00,100438.0,278.13,5.89459,0.15,278.05,8.144589999999999
2017-11-16 11:00:00+01:00,100460.0,278.18,5.60249,0.15,278.12,8.24249
2017-11-16 12:00:00+01:00,100480.0,278.23,5.35995,0.15,278.19,7.59995
2017-11-16 13:00:00+01:00,100502.0,278.25,5.04254,0.15,278.19,7.192539999999999
2017-11-16 14:00:00+01:00,100516.0,278.25,4.78528,0.15,278.2,7.8552800000000005
2017-11-16 15:00:00+01:00,100491.0,278.23,4.62211,0.15,278.2,7.70211
2017-11-16 16:00:00+01:00,100475.0,278.22,4.4175,0.15,278.15,6.7975
2017-11-16 17:00:00+01:00,100478.0,278.23,4.245080000000001,0.15,278.17,6.46508
2017-11-16 18:00:00+01:00,100478.0,278.24,4.12386,0.15,278.19,6.913860000000001
2017-11-16 19:00:00+01:00,100461.0,278.26,3.9197800000000003,0.15,278.21,6.96978
2017-11-16 20:00:00+01:00,100434.0,278.26,3.6808699999999996,0.15,278.19,6.60087
2017-11-16 21:00:00+01:00,100407.0,278.28,3.3544400000000003,0.15,278.2,6.41444
2017-11-16 22:00:00+01:00,100377.0,278.3,3.02578,0.15,278.22,5.545780000000001
2017-11-16 23:00:00+01:00,100344.0,278.3,2.71897,0.15,278.24,5.36897
2017-11-17 00:00:00+01:00,100299.0,278.28,2.5423299999999998,0.15,278.24,5.47233
2017-11-17 01:00:00+01:00,100259.0,278.27,2.35711,0.15,278.23,5.04711
2017-11-17 02:00:00+01:00,100228.0,278.26,2.19885,0.15,278.23,4.63885
2017-11-17 03:00:00+01:00,100201.0,278.25,2.1579,0.15,278.18,5.1779
2017-11-17 04:00:00+01:00,100184.0,278.24,2.0030099999999997,0.15,278.2,4.67301
2017-11-17 05:00:00+01:00,100160.0,278.23,1.77342,0.15,278.19,4.88342
2017-11-17 06:00:00+01:00,100134.0,278.22,1.69193,0.15,278.15,4.61193
2017-11-17 07:00:00+01:00,100115.0,278.2,1.76273,0.15,278.13,4.90273
2017-11-17 08:00:00+01:00,100091.0,278.22,1.6362299999999999,0.15,278.15,3.89623
2017-11-17 09:00:00+01:00,100081.0,278.26,1.30641,0.15,278.21,4.08641
2017-11-17 10:00:00+01:00,100063.0,278.37,1.41866,0.15,278.32,4.01866
2017-11-17 11:00:00+01:00,100034.0,278.4,1.88048,0.15,278.34,4.5404800000000005
2017-11-17 12:00:00+01:00,100010.0,278.43,1.79837,0.15,278.4,4.55837
2017-11-17 13:00:00+01:00,99991.2,278.5,1.4702899999999999,0.15,278.46,3.7602900000000004
2017-11-17 14:00:00+01:00,99986.0,278.47,1.37182,0.15,278.43,3.7718199999999995
2017-11-17 15:00:00+01:00,99998.0,278.41,1.4305700000000001,0.15,278.38,3.58057
2017-11-17 16:00:00+01:00,100000.0,278.3,1.48581,0.15,278.25,4.26581
2017-11-17 17:00:00+01:00,99986.3,278.23,1.65061,0.15,278.19,4.17061
2017-11-17 18:00:00+01:00,99965.3,278.22,1.75407,0.15,278.15,4.40407
2017-11-17 19:00:00+01:00,99962.9,278.26,1.61089,0.15,278.2,4.50089
2017-11-17 20:00:00+01:00,99981.8,278.28,1.80827,0.15,278.2,4.33827
2017-11-17 21:00:00+01:00,99985.7,278.38,1.98091,0.15,278.35,4.56091
2017-11-17 22:00:00+01:00,99953.0,278.45,2.23944,0.15,278.38,5.06944
2017-11-17 23:00:00+01:00,99933.1,278.51,2.27636,0.15,278.45,5.04636
2017-11-18 00:00:00+01:00,99930.0,278.57,2.2793099999999997,0.15,278.5,4.94931
2017-11-18 01:00:00+01:00,99922.3,278.67,2.40751,0.15,278.64,4.87751
2017-11-18 02:00:00+01:00,99893.8,278.76,2.53076,0.15,278.74,5.21076
2017-11-18 03:00:00+01:00,99869.2,278.86,2.6461200000000002,0.15,278.79,5.086119999999999
2017-11-18 04:00:00+01:00,99848.7,278.95,2.6394900000000003,0.15,278.92,5.01949
2017-11-18 05:00:00+01:00,99838.0,279.01,2.65015,0.15,278.93,5.71015
2017-11-18 06:00:00+01:00,99835.4,279.08,2.7086900000000003,0.15,279.04,5.65869
2017-11-18 07:00:00+01:00,99825.1,279.2,2.6632599999999997,0.15,279.15,4.83326
2017-11-18 08:00:00+01:00,99805.5,279.42,2.7391,0.15,279.38,5.3491
2017-11-18 09:00:00+01:00,99776.8,279.72,2.92102,0.15,279.67,5.1710199999999995
2017-11-18 10:00:00+01:00,99735.7,280.03,3.17765,0.15,280.0,6.22765
2017-11-18 11:00:00+01:00,99705.4,280.4,3.31314,0.15,280.35,6.45314
2017-11-18 12:00:00+01:00,99691.0,280.52,3.28266,0.15,280.45,5.49266
2017-11-18 13:00:00+01:00,99705.3,280.41,2.75435,0.15,280.38,5.58435
2017-11-18 14:00:00+01:00,99719.8,280.32,2.23922,0.15,280.28,5.37922
2017-11-18 15:00:00+01:00,99727.8,280.15,2.20059,0.15,280.1,4.53059
2017-11-18 16:00:00+01:00,99738.2,279.97,2.23703,0.15,279.93,4.697030000000001
2017-11-18 17:00:00+01:00,99742.6,279.86,2.10399,0.15,279.8,4.70399
2017-11-18 18:00:00+01:00,99748.8,279.8,1.85969,0.15,279.76,4.71969
2017-11-18 19:00:00+01:00,99750.6,279.75,1.62201,0.15,279.69,4.70201
2017-11-18 20:00:00+01:00,99749.0,279.72,1.6709200000000002,0.15,279.64,4.42092
2017-11-18 21:00:00+01:00,99752.0,279.7,2.04013,0.15,279.64,5.17013
2017-11-18 22:00:00+01:00,99764.4,279.68,2.57947,0.15,279.61,5.679469999999999
2017-11-18 23:00:00+01:00,99784.7,279.65,3.2759400000000003,0.15,279.61,5.66594
2017-11-19 00:00:00+01:00,99812.4,279.57,3.84806,0.15,279.5,6.35806
2017-11-19 01:00:00+01:00,99850.2,279.39,4.45389,0.15,279.34,7.06389
2017-11-19 02:00:00+01:00,99900.4,279.09,4.6742300000000006,0.15,279.01,7.81423
2017-11-19 03:00:00+01:00,99951.8,278.79,4.86024,0.15,278.73,7.76024
2017-11-19 04:00:00+01:00,100009.0,278.51,4.9793199999999995,0.15,278.44,8.03932
2017-11-19 05:00:00+01:00,100062.0,278.21,5.05755,0.15,278.16,7.87755
2017-11-19 06:00:00+01:00,100120.0,277.96,4.990880000000001,0.15,277.93,7.52088
2017-11-19 07:00:00+01:00,100168.0,277.84,4.831980000000001,0.15,277.77,7.411980000000001
2017-11-19 08:00:00+01:00,100186.0,278.04,4.52616,0.15,277.97,6.6661600000000005
2017-11-19 09:00:00+01:00,100196.0,278.43,4.50727,0.15,278.39,7.587269999999999
2017-11-19 10:00:00+01:00,100222.0,279.04,4.878080000000001,0.15,278.99,7.76808
2017-11-19 11:00:00+01:00,100250.0,279.63,5.14317,0.15,279.55,7.53317
2017-11-19 12:00:00+01:00,100270.0,280.08,4.94159,0.15,280.05,7.94159
2017-11-19 13:00:00+01:00,100295.0,280.25,4.4064,0.15,280.18,7.1064
2017-11-19 14:00:00+01:00,100327.0,280.16,3.6073800000000005,0.15,280.12,6.02738
2017-11-19 15:00:00+01:00,100352.0,279.63,3.11497,0.15,279.58,5.5749699999999995
2017-11-19 16:00:00+01:00,100375.0,279.1,3.17233,0.15,279.05,5.98233
2017-11-19 17:00:00+01:00,100393.0,279.36,3.01283,0.15,279.3,5.34283
2017-11-19 18:00:00+01:00,100410.0,279.41,2.7749200000000003,0.15,279.34,5.23492
2017-11-19 19:00:00+01:00,100426.0,279.34,2.2887,0.15,279.3,5.1787
2017-11-19 20:00:00+01:00,100420.0,279.26,1.8628799999999999,0.15,279.2,4.88288
2017-11-19 21:00:00+01:00,100408.0,279.18,1.75702,0.15,279.15,4.21702
2017-11-19 22:00:00+01:00,100405.0,279.09,1.84027,0.15,279.03,4.93027
2017-11-19 23:00:00+01:00,100416.0,279.09,1.9034099999999998,0.15,279.07,4.23341
2017-11-20 00:00:00+01:00,100433.0,279.12,1.93613,0.15,279.06,4.85613
2017-11-20 01:00:00+01:00,100453.0,279.05,2.07903,0.15,278.97,4.87903
2017-11-20 02:00:00+01:00,100469.0,278.89,2.0800799999999997,0.15,278.83,4.35008
2017-11-20 03:00:00+01:00,100467.0,278.8,1.89815,0.15,278.75,4.42815
2017-11-20 04:00:00+01:00,100464.0,278.52,1.89388,0.15,278.47,4.68388
2017-11-20 05:00:00+01:00,100462.0,278.23,2.1884200000000003,0.15,278.18,4.418419999999999
2017-11-20 06:00:00+01:00,100459.0,278.54,2.4701,0.15,278.46,5.2501
2017-11-20 07:00:00+01:00,100452.0,278.77,2.7843299999999997,0.15,278.73,4.93433
2017-11-20 08:00:00+01:00,100443.0,278.89,2.97106,0.15,278.81,5.6810599999999996
2017-11-20 09:00:00+01:00,100447.0,279.38,3.1331599999999997,0.15,279.31,5.90316
2017-11-20 10:00:00+01:00,100449.0,279.9,3.4695300000000002,0.15,279.83,6.37953
2017-11-20 11:00:00+01:00,100458.0,280.31,3.6012,0.15,280.24,6.2212
2017-11-20 12:00:00+01:00,100467.0,280.51,3.3239099999999997,0.15,280.47,5.77391
2017-11-20 13:00:00+01:00,100472.0,280.54,2.82343,0.15,280.51,5.12343
2017-11-20 14:00:00+01:00,100474.0,280.22,2.20342,0.15,280.17,5.27342
2017-11-20 15:00:00+01:00,100473.0,279.56,1.67067,0.15,279.53,4.130669999999999
2017-11-20 16:00:00+01:00,100471.0,279.33,1.56226,0.15,279.28,3.7922599999999997
2017-11-20 17:00:00+01:00,100472.0,279.18,1.49217,0.15,279.1,4.31217
2017-11-20 18:00:00+01:00,100478.0,279.04,1.30047,0.15,279.01,4.01047
2017-11-20 19:00:00+01:00,100482.0,278.93,0.901884,0.15,278.88,4.0018839999999996
2017-11-20 20:00:00+01:00,100473.0,278.88,0.0634957,0.15,278.8,2.4334957000000004
2017-11-20 21:00:00+01:00,100446.0,278.72,1.1256899999999999,0.15,278.67,4.11569
2017-11-20 22:00:00+01:00,100406.0,278.52,1.77925,0.15,278.44,4.18925
2017-11-20 23:00:00+01:00,100364.0,278.4,2.1253900000000003,0.15,278.37,5.17539
2017-11-21 00:00:00+01:00,100319.0,278.34,2.28742,0.15,278.32,4.46742
2017-11-21 01:00:00+01:00,100278.0,278.32,2.37586,0.15,278.26,5.11586
2017-11-21 02:00:00+01:00,100253.0,278.18,2.47419,0.15,278.13,5.26419
2017-11-21 03:00:00+01:00,100239.0,277.62,2.68055,0.15,277.56,5.74055
2017-11-21 04:00:00+01:00,100224.0,276.79,2.92076,0.15,276.72,5.98076
2017-11-21 05:00:00+01:00,100214.0,275.95,2.89288,0.15,275.91,5.62288
2017-11-21 06:00:00+01:00,100206.0,275.87,2.6346,0.15,275.8,4.8846
2017-11-21 07:00:00+01:00,100192.0,276.27,2.40715,0.15,276.23,5.23715
2017-11-21 08:00:00+01:00,100160.0,276.84,2.33582,0.15,276.81,4.72582
2017-11-21 09:00:00+01:00,100128.0,277.47,2.66161,0.15,277.42,5.05161
2017-11-21 10:00:00+01:00,100086.0,277.86,2.82368,0.15,277.79,5.04368
2017-11-21 11:00:00+01:00,100041.0,278.2,3.19963,0.15,278.14,6.23963
2017-11-21 12:00:00+01:00,100001.0,278.52,3.19277,0.15,278.44,5.67277
2017-11-21 13:00:00+01:00,99979.7,278.69,3.3256900000000003,0.15,278.62,6.18569
2017-11-21 14:00:00+01:00,99956.3,278.56,3.19972,0.15,278.49,6.24972
2017-11-21 15:00:00+01:00,99925.6,278.29,3.11046,0.15,278.21,6.17046
2017-11-21 16:00:00+01:00,99910.9,277.96,3.1674900000000004,0.15,277.91,5.65749
2017-11-21 17:00:00+01:00,99891.4,277.81,3.2098299999999997,0.15,277.75,6.0298300000000005
2017-11-21 18:00:00+01:00,99847.5,277.73,3.2449,0.15,277.67,5.7849
2017-11-21 19:00:00+01:00,99803.8,277.71,3.0871299999999997,0.15,277.65,5.897130000000001
2017-11-21 20:00:00+01:00,99773.1,277.59,3.11046,0.15,277.52,6.10046
2017-11-21 21:00:00+01:00,99746.4,277.61,3.5973900000000003,0.15,277.58,6.05739
2017-11-21 22:00:00+01:00,99680.4,277.83,3.99696,0.15,277.75,7.12696
2017-11-21 23:00:00+01:00,99602.3,277.8,4.1573199999999995,0.15,277.77,7.2373199999999995
2017-11-22 00:00:00+01:00,99537.3,277.73,3.9548400000000004,0.15,277.71,6.0948400000000005
2017-11-22 01:00:00+01:00,99487.4,277.66,3.7949900000000003,0.15,277.58,6.48499
2017-11-22 02:00:00+01:00,99402.5,277.66,4.05063,0.15,277.6,7.09063
2017-11-22 03:00:00+01:00,99286.1,277.64,4.1879599999999995,0.15,277.56,6.56796
2017-11-22 04:00:00+01:00,99209.0,277.65,4.3009,0.15,277.61,6.8409
2017-11-22 05:00:00+01:00,99114.4,277.66,4.5121199999999995,0.15,277.61,6.812119999999999
2017-11-22 06:00:00+01:00,99016.6,277.68,4.79861,0.15,277.66,7.07861
2017-11-22 07:00:00+01:00,98921.7,277.74,4.93358,0.15,277.7,7.51358
2017-11-22 08:00:00+01:00,98843.8,277.84,4.336530000000001,0.15,277.81,7.23653
2017-11-22 09:00:00+01:00,98792.4,278.0,3.67176,0.15,277.94,6.61176
2017-11-22 10:00:00+01:00,98742.4,278.18,3.03084,0.15,278.16,5.53084
2017-11-22 11:00:00+01:00,98688.2,278.42,2.35568,0.15,278.34,5.175680000000001
2017-11-22 12:00:00+01:00,98644.1,278.73,1.9241700000000002,0.15,278.66,4.4541699999999995
2017-11-22 13:00:00+01:00,98593.4,279.05,1.48891,0.15,278.97,4.09891
2017-11-22 14:00:00+01:00,98558.8,279.2,0.790497,0.15,279.17,3.2904970000000002
2017-11-22 15:00:00+01:00,98518.5,279.13,0.588375,0.15,279.05,3.378375
2017-11-22 16:00:00+01:00,98480.1,278.91,1.12626,0.15,278.87,3.99626
2017-11-22 17:00:00+01:00,98429.2,278.67,2.2442900000000003,0.15,278.65,4.83429
2017-11-22 18:00:00+01:00,98386.1,278.45,2.9602,0.15,278.4,5.6502
2017-11-22 19:00:00+01:00,98354.3,278.22,3.63803,0.15,278.19,5.838030000000001
2017-11-22 20:00:00+01:00,98328.8,277.96,4.40161,0.15,277.9,6.7016100000000005
2017-11-22 21:00:00+01:00,98328.8,277.66,4.8666,0.15,277.62,7.4666
2017-11-22 22:00:00+01:00,98320.1,277.28,5.27993,0.15,277.25,8.409930000000001
2017-11-22 23:00:00+01:00,98311.3,276.8,5.61639,0.15,276.77,8.27639
2017-11-23 00:00:00+01:00,98299.0,276.28,5.763719999999999,0.15,276.21,8.033719999999999
2017-11-23 01:00:00+01:00,98279.6,275.76,5.801819999999999,0.15,275.69,8.321819999999999
2017-11-23 02:00:00+01:00,98249.1,275.37,5.80452,0.15,275.29,8.12452
2017-11-23 03:00:00+01:00,98205.6,275.02,5.64386,0.15,274.96,8.77386
2017-11-23 04:00:00+01:00,98173.9,274.83,5.7958300000000005,0.15,274.76,8.64583
2017-11-23 05:00:00+01:00,98141.5,274.69,5.73984,0.15,274.62,8.04984
2017-11-23 06:00:00+01:00,98110.1,274.55,5.9717400000000005,0.15,274.49,9.03174
2017-11-23 07:00:00+01:00,98084.6,274.51,6.29821,0.15,274.43,9.14821
2017-11-23 08:00:00+01:00,98072.5,274.62,6.65729,0.15,274.56,9.51729
2017-11-23 09:00:00+01:00,98071.0,274.84,7.01415,0.15,274.81,9.97415
2017-11-23 10:00:00+01:00,98071.6,275.09,7.345289999999999,0.15,275.02,10.43529
2017-11-23 11:00:00+01:00,98081.5,275.35,7.641489999999999,0.15,275.32,9.901489999999999
2017-11-23 12:00:00+01:00,98100.4,275.5,7.73597,0.15,275.44,10.85597
2017-11-23 13:00:00+01:00,98125.9,275.62,7.81267,0.15,275.54,10.04267
2017-11-23 14:00:00+01:00,98166.6,275.62,7.77716,0.15,275.56,10.487160000000001
2017-11-23 15:00:00+01:00,98209.9,275.44,7.644589999999999,0.15,275.37,10.52459
2017-11-23 16:00:00+01:00,98240.1,275.23,7.50603,0.15,275.17,10.54603
2017-11-23 17:00:00+01:00,98266.6,275.03,7.27198,0.15,274.97,10.34198
2017-11-23 18:00:00+01:00,98295.3,274.87,7.169860000000001,0.15,274.81,9.71986
2017-11-23 19:00:00+01:00,98327.6,274.64,6.7297199999999995,0.15,274.6,9.15972
2017-11-23 20:00:00+01:00,98356.0,274.38,6.37389,0.15,274.32,8.913889999999999
2017-11-23 21:00:00+01:00,98404.3,274.15,5.97061,0.15,274.07,8.89061
2017-11-23 22:00:00+01:00,98454.1,274.06,5.658919999999999,0.15,274.03,8.74892
2017-11-23 23:00:00+01:00,98505.5,274.13,5.47553,0.15,274.06,7.735530000000001
2017-11-24 00:00:00+01:00,98555.8,274.29,5.3529599999999995,0.15,274.21,7.712960000000001
2017-11-24 01:00:00+01:00,98600.5,274.42,5.28624,0.15,274.36,7.916239999999999
2017-11-24 02:00:00+01:00,98644.4,274.53,5.2176,0.15,274.5,7.5476
2017-11-24 03:00:00+01:00,98676.1,274.62,5.25436,0.15,274.55,7.78436
2017-11-24 04:00:00+01:00,98712.3,274.73,5.3972,0.15,274.65,8.4872
2017-11-24 05:00:00+01:00,98754.6,274.86,5.5569,0.15,274.82,7.8669
2017-11-24 06:00:00+01:00,98798.6,274.96,5.62779,0.15,274.88,8.68779
2017-11-24 07:00:00+01:00,98840.8,275.0,5.6782,0.15,274.94,7.8982
2017-11-24 08:00:00+01:00,98878.1,275.16,5.74927,0.15,275.14,8.44927
2017-11-24 09:00:00+01:00,98925.0,275.5,5.81679,0.15,275.43,8.04679
2017-11-24 10:00:00+01:00,98973.5,275.89,5.7432300000000005,0.15,275.86,7.943230000000001
2017-11-24 11:00:00+01:00,99011.9,276.18,5.587619999999999,0.15,276.1,7.98762
2017-11-24 12:00:00+01:00,99041.2,276.34,5.24465,0.15,276.27,7.64465
2017-11-24 13:00:00+01:00,99074.5,276.43,4.864719999999999,0.15,276.35,7.99472
2017-11-24 14:00:00+01:00,99101.0,276.25,4.3660000000000005,0.15,276.17,7.486000000000001
2017-11-24 15:00:00+01:00,99120.5,276.12,3.7270800000000004,0.15,276.07,6.857080000000001
2017-11-24 16:00:00+01:00,99133.2,275.99,3.4215800000000005,0.15,275.96,6.36158
2017-11-24 17:00:00+01:00,99136.9,275.95,3.4683900000000003,0.15,275.88,6.53839
2017-11-24 18:00:00+01:00,99142.2,275.93,3.5804300000000002,0.15,275.87,5.830430000000001
2017-11-24 19:00:00+01:00,99143.2,275.88,3.7418699999999996,0.15,275.81,6.6618699999999995
2017-11-24 20:00:00+01:00,99136.0,275.82,3.90436,0.15,275.76,6.06436
2017-11-24 21:00:00+01:00,99135.0,275.74,4.0620199999999995,0.15,275.71,6.88202
2017-11-24 22:00:00+01:00,99137.0,275.67,3.9807900000000003,0.15,275.62,6.640789999999999
2017-11-24 23:00:00+01:00,99141.8,275.61,3.69613,0.15,275.57,6.76613
2017-11-25 00:00:00+01:00,99139.2,275.55,3.19176,0.15,275.48,5.9417599999999995
2017-11-25 01:00:00+01:00,99128.4,275.36,2.6404,0.15,275.32,5.7104
2017-11-25 02:00:00+01:00,99129.7,275.06,2.52857,0.15,275.0,4.87857
2017-11-25 03:00:00+01:00,99127.3,274.84,2.5552200000000003,0.15,274.8,4.70522
2017-11-25 04:00:00+01:00,99132.6,274.77,2.68519,0.15,274.74,5.53519
2017-11-25 05:00:00+01:00,99135.7,274.78,2.67436,0.15,274.71,4.97436
2017-11-25 06:00:00+01:00,99136.2,274.85,2.36184,0.15,274.82,4.63184
2017-11-25 07:00:00+01:00,99140.2,274.82,2.03606,0.15,274.8,5.10606
2017-11-25 08:00:00+01:00,99125.9,274.72,1.8030400000000002,0.15,274.68,4.60304
2017-11-25 09:00:00+01:00,99111.8,274.42,1.94917,0.15,274.38,4.419169999999999
2017-11-25 10:00:00+01:00,99108.4,274.2,2.51478,0.15,274.13,4.96478
2017-11-25 11:00:00+01:00,99127.8,274.12,3.2812300000000003,0.15,274.08,6.02123
2017-11-25 12:00:00+01:00,99153.7,274.27,3.70011,0.15,274.21,6.35011
2017-11-25 13:00:00+01:00,99186.5,274.38,3.46525,0.15,274.32,5.82525
2017-11-25 14:00:00+01:00,99224.6,274.25,3.00078,0.15,274.17,5.83078
2017-11-25 15:00:00+01:00,99256.4,273.83,2.52318,0.15,273.76,4.72318
2017-11-25 16:00:00+01:00,99256.9,273.45,2.12233,0.15,273.4,4.582330000000001
2017-11-25 17:00:00+01:00,99243.4,273.15,1.8235299999999999,0.15,273.11,4.72353
2017-11-25 18:00:00+01:00,99238.5,272.97,1.44899,0.15,272.91,3.91899
2017-11-25 19:00:00+01:00,99246.8,272.85,0.922616,0.15,272.82,3.6526160000000005
2017-11-25 20:00:00+01:00,99245.4,272.77,0.6497390000000001,0.15,272.74,3.539739
2017-11-25 21:00:00+01:00,99223.9,272.7,0.9299360000000001,0.15,272.64,3.3799360000000003
2017-11-25 22:00:00+01:00,99218.4,272.63,1.17834,0.15,272.56,3.89834
2017-11-25 23:00:00+01:00,99236.7,272.51,1.12439,0.15,272.48,3.81439
2017-11-26 00:00:00+01:00,99235.4,272.34,1.41406,0.15,272.29,3.7840599999999998
2017-11-26 01:00:00+01:00,99219.6,272.06,1.53696,0.15,272.02,4.3769599999999995
2017-11-26 02:00:00+01:00,99217.5,271.93,1.3563100000000001,0.15,271.85,3.8163099999999996
2017-11-26 03:00:00+01:00,99224.6,271.76,1.33966,0.15,271.73,3.72966
2017-11-26 04:00:00+01:00,99204.2,271.68,1.47587,0.15,271.63,3.9958699999999996
2017-11-26 05:00:00+01:00,99174.9,271.75,1.61448,0.15,271.7,4.604480000000001
2017-11-26 06:00:00+01:00,99167.0,271.7,1.6587,0.15,271.66,3.9687
2017-11-26 07:00:00+01:00,99178.8,271.81,1.9105599999999998,0.15,271.78,5.04056
2017-11-26 08:00:00+01:00,99190.5,272.04,2.55485,0.15,271.97,5.46485
2017-11-26 09:00:00+01:00,99196.3,272.24,3.2776300000000003,0.15,272.16,5.8076300000000005
2017-11-26 10:00:00+01:00,99203.2,272.34,3.7187099999999997,0.15,272.28,6.85871
2017-11-26 11:00:00+01:00,99211.6,272.4,3.89564,0.15,272.33,6.51564
2017-11-26 12:00:00+01:00,99230.8,272.44,3.9728,0.15,272.38,6.6728
2017-11-26 13:00:00+01:00,99258.2,272.39,4.0804800000000006,0.15,272.32,6.35048
2017-11-26 14:00:00+01:00,99296.1,272.2,4.16792,0.15,272.13,6.70792
2017-11-26 15:00:00+01:00,99331.6,271.81,4.19574,0.15,271.74,6.54574
2017-11-26 16:00:00+01:00,99362.1,271.51,4.04347,0.15,271.48,6.6534699999999996
2017-11-26 17:00:00+01:00,99384.8,271.35,3.8902900000000002,0.15,271.29,6.75029
2017-11-26 18:00:00+01:00,99407.6,271.19,3.82732,0.15,271.16,6.787319999999999
2017-11-26 19:00:00+01:00,99426.2,271.06,3.76347,0.15,271.0,6.88347
2017-11-26 20:00:00+01:00,99449.9,270.94,3.5960300000000003,0.15,270.91,6.686030000000001
2017-11-26 21:00:00+01:00,99481.0,270.85,3.45644,0.15,270.82,6.10644
2017-11-26 22:00:00+01:00,99499.7,270.74,3.56504,0.15,270.7,5.74504
