time,thermal_energy_output,efficiency,el_demand,thermal_energy_output,cop,el_demand,temperature
2015-01-01 00:00:00,0,,0,0,0,0,54.71674923286145
2015-01-01 00:15:00,0,,0,0,0,0,54.43443297867056
2015-01-01 00:30:00,0,,0,0,0,0,54.15304107459899
2015-01-01 00:45:00,0,,0,3.690554960977083,1.8316766999999996,2.014850634381648,54.59685318575518
2015-01-01 01:00:00,0,,0,3.6813440713020085,1.8271052,2.014850634381648,55.031885318269886
2015-01-01 01:15:00,0,,0,3.6721585687449254,1.8225463,2.014850634381648,55.45885103365724
2015-01-01 01:30:00,0,,0,3.667575337635631,1.8202715749999996,2.014850634381648,55.87874127280385
2015-01-01 01:45:00,0,,0,3.644754383781637,1.8089451999999997,2.014850634381648,56.2880537379603
2015-01-01 02:00:00,0,,0,3.626611862729411,1.7999408,2.014850634381648,56.68782162806259
2015-01-01 02:15:00,0,,0,3.626611862729411,1.7999408,2.014850634381648,57.07741762182362
2015-01-01 02:30:00,0,,0,3.626611862729411,1.7999408,2.014850634381648,57.4569523386161
2015-01-01 02:45:00,0,,0,3.626611862729411,1.7999408,2.014850634381648,57.82653519482706
2015-01-01 03:00:00,0,,0,3.626611862729411,1.7999408,2.014850634381648,58.186274416940336
2015-01-01 03:15:00,0,,0,3.617578682880287,1.7954574999999995,2.014850634381648,58.52530779464537
2015-01-01 03:30:00,0,,0,3.617578682880287,1.7954574999999995,2.014850634381648,58.84563331035294
2015-01-01 03:45:00,0,,0,3.626611862729411,1.7999408,2.014850634381648,59.14922721841509
2015-01-01 04:00:00,0,,0,3.640209233349334,1.8066893750000004,2.014850634381648,59.43716722014359
2015-01-01 04:15:00,0,,0,3.644754383781637,1.8089451999999997,2.014850634381648,59.68117729356837
2015-01-01 04:30:00,0,,0,3.644754383781637,1.8089451999999997,2.014850634381648,59.88084316834202
2015-01-01 04:45:00,0,,0,3.644754383781637,1.8089451999999997,2.014850634381648,60.03664708762486
2015-01-01 05:00:00,0,,0,3.640209233349334,1.8066893750000004,2.014850634381648,60.14817404186512
2015-01-01 05:15:00,0,,0,3.626611862729411,1.7999408,2.014850634381648,60.21596829063965
2015-01-01 05:30:00,0,,0,3.617578682880287,1.7954574999999995,2.014850634381648,60.24140117219899
2015-01-01 05:45:00,0,,0,3.6085708901491573,1.7909867999999998,2.014850634381648,60.22493834875944
2015-01-01 06:00:00,0,,0,3.6040765139528403,1.788756175,2.014850634381648,60.16792121649579
2015-01-01 06:15:00,0,,0,3.617578682880287,1.7954574999999995,2.014850634381648,60.12643595114393
2015-01-01 06:30:00,0,,0,3.617578682880287,1.7954574999999995,2.014850634381648,60.09766377602414
2015-01-01 06:45:00,0,,0,3.626611862729411,1.7999408,2.014850634381648,60.08323924263298
2015-01-01 07:00:00,0,,0,3.63113797282322,1.8021871749999998,2.014850634381648,60.08212178557066
2015-01-01 07:15:00,0,,0,3.626611862729411,1.7999408,2.014850634381648,60.088711565877
2015-01-01 07:30:00,0,,0,3.63113797282322,1.8021871749999998,2.014850634381648,60.10470131045931
2015-01-01 07:45:00,0,,0,3.626611862729411,1.7999408,2.014850634381648,60.128212251592394
2015-01-01 08:00:00,0,,0,3.617578682880287,1.7954574999999995,2.014850634381648,60.15827806146778
2015-01-01 08:15:00,0,,0,3.617578682880287,1.7954574999999995,2.014850634381648,60.19445442309574
2015-01-01 08:30:00,0,,0,3.6220920994151005,1.797697575,2.014850634381648,60.2375606646089
2015-01-01 08:45:00,0,,0,3.644754383781637,1.8089451999999997,2.014850634381648,60.29108322889963
2015-01-01 09:00:00,0,,0,3.65842791575554,1.8157315750000005,2.014850634381648,60.3531447512136
2015-01-01 09:15:00,0,,0,3.6813440713020085,1.8271052,2.014850634381648,60.426079378003344
2015-01-01 09:30:00,0,,0,3.6813440713020085,1.8271052,2.014850634381648,60.50527145506028
2015-01-01 09:45:00,0,,0,3.7557420280064244,1.8640300000000005,2.014850634381648,60.60525390065349
2015-01-01 10:00:00,0,,0,3.8030658322814617,1.8875174999999995,2.014850634381648,60.72048718281447
2015-01-01 10:15:00,0,,0,3.831764760262404,1.9017611999999997,2.014850634381648,60.84561748209112
2015-01-01 10:30:00,0,,0,3.8413818438253706,1.9065342999999997,2.014850634381648,60.97679226180327
2015-01-01 10:45:00,0,,0,3.860692172305285,1.9161183,2.014850634381648,61.11584813562271
2015-01-01 11:00:00,0,,0,3.8801040492571715,1.9257526999999999,2.014850634381648,61.26271932604236
2015-01-01 11:15:00,0,,0,3.8801040492571715,1.9257526999999999,2.014850634381648,61.41075222830975
2015-01-01 11:30:00,0,,0,3.914319184933657,1.9427341749999996,2.014850634381648,61.56664909890298
2015-01-01 11:45:00,0,,0,3.958767041784445,1.9647942999999994,2.014850634381648,61.73233263945452
2015-01-01 12:00:00,0,,0,3.978686661096196,1.9746806999999995,2.014850634381648,61.902882631643685
2015-01-01 12:15:00,0,,0,3.9886845514290608,1.9796427999999993,2.014850634381648,62.07384657668761
2015-01-01 12:30:00,0,,0,4.0087564934487725,1.9896048,2.014850634381648,62.24719705546304
2015-01-01 12:45:00,0,,0,4.059380623062928,2.0147303,2.014850634381648,62.4289041327796
2015-01-01 13:00:00,0,,0,4.084930692101192,2.0274111749999997,2.014850634381648,62.613956021864844
2015-01-01 13:15:00,0,,0,4.120967353493692,2.0452967000000006,2.014850634381648,62.80161545761357
2015-01-01 13:30:00,0,,0,4.136506838640093,2.0530091749999997,2.014850634381648,62.98783141044502
2015-01-01 13:45:00,0,,0,4.152103444801982,2.0607500000000005,2.014850634381648,63.17263078851854
2015-01-01 14:00:00,0,,0,4.120967353493692,2.0452967000000006,2.014850634381648,63.34685747339709
2015-01-01 14:15:00,0,,0,4.059380623062928,2.0147303,2.014850634381648,63.5034241603494
2015-01-01 14:30:00,0,,0,3.993693016764743,1.9821285750000004,2.014850634381648,63.6417180846223
2015-01-01 14:45:00,0,,0,3.958767041784445,1.9647942999999994,2.014850634381648,63.76797508524351
2015-01-01 15:00:00,0,,0,3.9241520589995664,1.9476143749999997,2.014850634381648,63.88238709751872
2015-01-01 15:15:00,0,,0,3.899617474681031,1.9354375,2.014850634381648,63.983382682505784
2015-01-01 15:30:00,0,,0,3.904511697985741,1.9378665749999997,2.014850634381648,64.07688329332375
2015-01-01 15:45:00,0,,0,3.831764760262404,1.9017611999999997,2.014850634381648,64.14773297484012
2015-01-01 16:00:00,0,,0,3.831764760262404,1.9017611999999997,2.014850634381648,64.2104550032872
2015-01-01 16:15:00,0,,0,3.8126067544904503,1.8922528,2.014850634381648,64.26260410702669
2015-01-01 16:30:00,0,,0,3.788802049814219,1.880438175,2.014850634381648,64.30338332890572
2015-01-01 16:45:00,0,,0,3.7840601492174666,1.8780846999999996,2.014850634381648,64.3366574862477
2015-01-01 17:00:00,0,,0,3.7698725281042034,1.871043175,2.014850634381648,64.36065442712432
2015-01-01 17:15:00,0,,0,3.7745953883624592,1.8733871999999998,2.014850634381648,64.38378454377505
2015-01-01 17:30:00,0,,0,3.7510445548661604,1.8616985750000001,2.014850634381648,64.40050841026752
2015-01-01 17:45:00,0,,0,3.7651560146254446,1.8687022999999998,2.014850634381648,64.41828710644056
2015-01-01 18:00:00,0,,0,3.7510445548661604,1.8616985750000001,2.014850634381648,64.4315702730712
2015-01-01 18:15:00,0,,0,3.7557420280064244,1.8640300000000005,2.014850634381648,64.44593743611875
2015-01-01 18:30:00,0,,0,3.7510445548661604,1.8616985750000001,2.014850634381648,64.45953300231272
2015-01-01 18:45:00,0,,0,3.7557420280064244,1.8640300000000005,2.014850634381648,64.47420916757835
2015-01-01 19:00:00,0,,0,3.7698725281042034,1.871043175,2.014850634381648,64.49180545873195
2015-01-01 19:15:00,0,,0,3.7557420280064244,1.8640300000000005,2.014850634381648,64.51256817846898
2015-01-01 19:30:00,0,,0,3.7698725281042034,1.871043175,2.014850634381648,64.54200925335051
2015-01-01 19:45:00,0,,0,3.7651560146254446,1.8687022999999998,2.014850634381648,64.57633548636278
2015-01-01 20:00:00,0,,0,3.7793245954002144,1.875734375,2.014850634381648,64.61920004483443
2015-01-01 20:15:00,0,,0,3.7463534285053957,1.8593703000000001,2.014850634381648,64.67168131244347
2015-01-01 20:30:00,0,,0,3.741668648924129,1.857045175,2.014850634381648,64.73922605129779
2015-01-01 20:45:00,0,,0,3.7369902161223605,1.8547232,2.014850634381648,64.82167169173457
2015-01-01 21:00:00,0,,0,3.7557420280064244,1.8640300000000005,2.014850634381648,64.92345448819012
