time,thermal_energy_demand,ground_temperature,temperature,t below t_biv,th_output_hp,th_output_hr,el_demand_hp,el_demand_hr,cop
2015-01-01 00:00:00,1.4432795312809423,5.75,-0.55,False,1.4432795312809423,0.0,0.5168029009410597,0.0,2.792707875
2015-01-01 00:15:00,1.4542134671239797,5.75,0.0,False,1.4542134671239797,0.0,0.5207180744330374,0.0,2.792707875
2015-01-01 00:30:00,1.4651474029670173,5.75,0.35,False,1.4651474029670173,0.0,0.5246332479250152,0.0,2.792707875
2015-01-01 00:45:00,1.4760813388100549,5.75,0.3,False,1.4760813388100549,0.0,0.528548421416993,0.0,2.792707875
2015-01-01 01:00:00,1.4870152746530922,5.75,0.2,False,1.4870152746530922,0.0,0.5324635949089707,0.0,2.792707875
2015-01-01 01:15:00,1.4948252288266903,5.75,0.1,False,1.4948252288266903,0.0,0.5352601474032405,0.0,2.792707875
2015-01-01 01:30:00,1.5026351830002884,5.75,0.05,False,1.5026351830002884,0.0,0.5380566998975101,0.0,2.792707875
2015-01-01 01:45:00,1.5104451371738867,5.75,-0.2,False,1.5104451371738867,0.0,0.5408532523917801,0.0,2.792707875
2015-01-01 02:00:00,1.5182550913474848,5.75,-0.4,False,1.5182550913474848,0.0,0.5436498048860499,0.0,2.792707875
2015-01-01 02:15:00,1.5479329172071579,5.75,-0.4,False,1.5479329172071579,0.0,0.554276704364275,0.0,2.792707875
2015-01-01 02:30:00,1.5776107430668311,5.75,-0.4,False,1.5776107430668311,0.0,0.5649036038425004,0.0,2.792707875
2015-01-01 02:45:00,1.6072885689265042,5.75,-0.4,False,1.6072885689265042,0.0,0.5755305033207256,0.0,2.792707875
2015-01-01 03:00:00,1.6369663947861772,5.75,-0.4,False,1.6369663947861772,0.0,0.5861574027989509,0.0,2.792707875
