time,thermal_energy_demand,temperature,t below t_biv,th_output_hp,th_output_hr,el_demand_hp,el_demand_hr,cop
2015-07-16 18:30:00,0.2541920765261687,27.1,False,0.2541920765261687,0.0,0.0549071571010533,0.0,4.62948894
2015-07-16 18:45:00,0.2575434933566354,26.5,False,0.2575434933566354,0.0,0.056370897120269686,0.0,4.5687315
2015-07-16 19:00:00,0.26089491018710215,25.9,False,0.26089491018710215,0.0,0.05786730912812177,0.0,4.508502539999999
2015-07-16 19:15:00,0.26347292313361503,25.1,False,0.26347292313361503,0.0,0.0594878691890325,0.0,4.42901934
2015-07-16 19:30:00,0.26605093608012786,24.15,False,0.26605093608012786,0.0,0.061360686525007105,0.0,4.335853315
2015-07-16 19:45:00,0.26862894902664075,23.9,False,0.26862894902664075,0.0,0.062304407110570705,0.0,4.3115561399999995
2015-07-16 20:00:00,0.27120696197315364,22.3,False,0.27120696197315364,0.0,0.06522178108703615,0.0,4.158226859999999
2015-07-16 20:15:00,0.26115271148175345,22.7,False,0.26115271148175345,0.0,0.062235423608681076,0.0,4.196206859999999
2015-07-16 20:30:00,0.25109846099035327,22.3,False,0.25109846099035327,0.0,0.060385945607198864,0.0,4.158226859999999
2015-07-16 20:45:00,0.24104421049895308,22.1,False,0.24104421049895308,0.0,0.05823273456249924,0.0,4.13932494
2015-07-16 21:00:00,0.2309899600075529,21.7,False,0.2309899600075529,0.0,0.056315701858394324,0.0,4.10169726
2015-07-16 21:15:00,0.20727224089963453,21.0,False,0.20727224089963453,0.0,0.05135059012768129,0.0,4.036414
2015-07-16 21:30:00,0.18355452179171614,20.7,False,0.18355452179171614,0.0,0.045789545763009275,0.0,4.00865566
2015-07-16 21:45:00,0.15983680268379774,21.6,False,0.15983680268379774,0.0,0.039057680659803216,0.0,4.09232704
2015-07-16 22:00:00,0.13611908357587937,21.200000000000006,False,0.13611908357587937,0.0,0.033568266312324097,0.0,4.05499296
2015-07-16 22:15:00,0.11601058259307902,21.3,False,0.11601058259307902,0.0,0.02854377267619342,0.0,4.064304459999999
2015-07-16 22:30:00,0.09590208161027866,21.35,False,0.09590208161027866,0.0,0.02356915450448288,0.0,4.068965715
2015-07-16 22:45:00,0.07579358062747829,21.4,False,0.07579358062747829,0.0,0.018605904002007973,0.0,4.073630639999999
2015-07-16 23:00:00,0.055685079644677934,22.3,False,0.055685079644677934,0.0,0.013391544405703238,0.0,4.158226859999999
2015-07-16 23:15:00,0.04663241644689985,22.8,False,0.04663241644689985,0.0,0.011087806762505908,0.0,4.2057385599999995
2015-07-16 23:30:00,0.03757975324912177,23.05,False,0.03757975324912177,0.0,0.008884875312592477,0.0,4.229632034999999
2015-07-16 23:45:00,0.02852709005134369,23.1,False,0.02852709005134369,0.0,0.006736950592772956,0.0,4.23442174
2015-07-17 00:00:00,0.019474426853565607,22.95,False,0.019474426853565607,0.0,0.0046147235060747145,0.0,4.220063635000001
2015-07-17 00:15:00,0.020532819617346345,22.9,False,0.020532819617346345,0.0,0.004871039540531357,0.0,4.215284939999999
2015-07-17 00:30:00,0.021591212381127087,23.25,False,0.021591212381127087,0.0,0.005081704705841414,0.0,4.248812875
2015-07-17 00:45:00,0.022649605144907825,23.2,False,0.022649605144907825,0.0,0.005336837947445426,0.0,4.24401216
2015-07-17 01:00:00,0.023707997908688563,22.85,False,0.023707997908688563,0.0,0.0056306714358345285,0.0,4.210509914999999
2015-07-17 01:15:00,0.02254376586852975,22.8,False,0.02254376586852975,0.0,0.005360239479205705,0.0,4.2057385599999995
